time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.161942,0.0118,0.0171,-0.0055,0.022
6.166470,0.0165,0.0265,-0.0144,0.034
6.173041,-0.0026,0.0026,-0.0325,0.033
6.176668,-0.0120,0.0120,-0.0170,0.024
6.181801,-0.0118,0.0262,-0.0064,0.029
6.186700,-0.0354,0.0116,-0.0005,0.037
6.192179,-0.0207,0.0210,0.0057,0.030
6.196799,-0.0204,0.0017,0.0263,0.033
6.203352,-0.0201,0.0015,0.0706,0.073
6.206993,0.0040,-0.0033,0.0908,0.091
6.212004,0.0041,-0.0082,0.1251,0.125
6.226001,0.0279,-0.0035,0.1067,0.110
6.226372,0.0421,0.0106,0.1121,0.120
6.232903,0.0418,-0.0037,0.0936,0.103
6.233528,0.0368,-0.0132,0.0940,0.102
6.248094,0.0366,0.0155,0.0470,0.062
6.248721,0.0317,0.0203,0.0287,0.047
6.248995,0.0315,0.0155,0.0296,0.046
6.259372,0.0028,0.0062,-0.0076,0.010
6.260092,-0.0256,0.0110,-0.0445,0.053
6.263874,-0.0158,0.0016,-0.0716,0.073
6.267679,-0.0203,-0.0220,-0.1270,0.130
6.274524,-0.0201,-0.0264,-0.1628,0.166
6.281499,-0.0151,-0.0450,-0.1557,0.163
6.282320,-0.0291,-0.0207,-0.1252,0.130
6.287268,-0.0431,-0.0251,-0.1430,0.151
6.293073,-0.0618,-0.0106,-0.1417,0.155
6.298240,-0.0613,-0.0009,-0.1027,0.120
6.305222,-0.0513,0.0133,-0.0308,0.061
6.306652,-0.0461,0.0368,0.0166,0.061
6.311873,-0.0458,0.0268,0.0494,0.072
6.316754,-0.0359,0.0357,0.0630,0.081
6.322315,-0.0071,0.0399,0.0530,0.067
6.327622,0.0119,0.0203,0.0242,0.034
6.331864,-0.0024,0.0343,0.0147,0.037
6.337075,-0.0261,0.0006,0.0341,0.043
6.342655,-0.0021,0.0100,0.0296,0.031
6.347097,0.0170,0.0051,-0.0083,0.020
6.351792,-0.0069,0.0146,-0.0555,0.058
6.356651,0.0074,0.0383,-0.0411,0.057
6.362151,-0.0070,0.0192,-0.0744,0.077
6.367240,-0.0022,0.0145,-0.1360,0.137
6.371669,0.0073,0.0195,-0.1400,0.142
6.378762,-0.0070,0.0292,-0.1155,0.119
6.383296,-0.0212,0.0388,-0.1057,0.115
6.387689,-0.0353,0.0341,-0.1052,0.116
6.393015,-0.0208,0.0150,-0.0574,0.063
6.397688,-0.0112,0.0008,-0.0103,0.015
6.402600,-0.0255,0.0057,0.0218,0.034
6.408114,-0.0206,0.0010,0.0437,0.048
6.412549,0.0079,0.0153,0.0557,0.058
6.418366,0.0219,0.0056,0.0532,0.058
6.423197,0.0358,-0.0040,0.0269,0.045
6.432391,0.0259,-0.0135,-0.0228,0.037
6.432798,0.0112,-0.0371,-0.0387,0.055
6.438486,-0.0080,-0.0273,-0.0306,0.042
6.442712,-0.0223,-0.0414,0.0300,0.056
6.449014,-0.0127,-0.0364,0.0712,0.081
6.453838,-0.0080,-0.0267,0.0931,0.097
6.458594,0.0015,-0.0408,0.0628,0.075
6.463404,0.0252,-0.0405,0.0471,0.067
6.466989,0.0344,-0.0401,0.0696,0.087
6.472902,0.0293,-0.0255,0.1013,0.108
6.479108,0.0337,-0.0299,0.1231,0.131
6.482579,0.0381,-0.0343,0.1205,0.131
6.486843,0.0139,-0.0101,0.1179,0.119
6.492645,-0.0006,-0.0242,0.0914,0.094
6.497222,-0.0103,-0.0333,0.0792,0.087
6.503080,-0.0151,-0.0282,0.0483,0.058
6.507733,-0.0198,-0.0325,0.0414,0.056
6.513486,0.0087,-0.0368,0.0491,0.062
6.517892,0.0038,-0.0315,0.0760,0.082
6.524661,0.0085,-0.0120,0.1221,0.123
6.528365,0.0369,-0.0261,0.1490,0.156
6.532794,0.0508,-0.0256,0.1523,0.163
6.538237,0.0409,-0.0299,0.1367,0.146
6.542728,0.0405,0.0038,0.1261,0.133
6.548004,0.0450,0.0183,0.1252,0.134
6.553519,0.0399,-0.0006,0.1051,0.112
6.556903,0.0348,-0.0005,0.0852,0.092
6.564802,0.0297,0.0187,0.0602,0.070
6.575481,0.0246,0.0140,0.0969,0.101
6.576061,-0.0089,0.0093,0.0665,0.068
6.577736,-0.0184,0.0094,0.0077,0.022
6.583458,-0.0326,-0.0190,-0.0599,0.071
6.588308,-0.0229,-0.0092,-0.0743,0.078
6.592480,-0.0132,-0.0090,-0.0599,0.062
6.597312,0.0059,0.0293,-0.0406,0.050
6.602585,0.0391,-0.0039,-0.0165,0.043
6.607871,0.0245,0.0201,0.0073,0.033
6.612390,0.0053,0.0202,0.0026,0.021
6.620036,-0.0327,-0.0035,-0.0022,0.033
6.623543,-0.0372,0.0014,-0.0451,0.058
6.628095,-0.0037,-0.0175,-0.0973,0.099
6.631902,0.0058,-0.0171,-0.1018,0.103
6.637149,-0.0038,0.0022,-0.1209,0.121
6.643405,-0.0086,0.0119,-0.1068,0.108
6.647346,-0.0324,0.0358,-0.1025,0.113
6.652446,-0.0512,0.0215,-0.0886,0.105
6.657329,-0.0509,0.0073,-0.0700,0.087
6.662022,-0.0411,-0.0020,-0.0752,0.086
6.669749,-0.0360,0.0124,-0.0852,0.093
6.672301,-0.0216,0.0268,-0.0855,0.092
6.678430,-0.0167,0.0362,-0.0621,0.074
6.685818,-0.0119,0.0265,-0.0294,0.041
6.687010,0.0023,0.0121,-0.0302,0.033
6.692789,0.0070,0.0121,-0.0072,0.016
6.697436,-0.0122,0.0263,-0.0225,0.037
6.705938,-0.0122,0.0213,0.0002,0.025
6.706943,-0.0169,0.0259,-0.0342,0.046
6.712130,-0.0074,0.0164,-0.0541,0.057
6.717111,-0.0026,0.0212,-0.0310,0.038
6.722298,-0.0170,0.0402,-0.0318,0.054
6.729854,-0.0027,0.0590,-0.0516,0.078
6.732586,0.0163,0.0396,-0.0378,0.057
6.741056,0.0446,0.0490,-0.0192,0.069
6.745236,0.0299,0.0249,0.0135,0.041
6.746910,0.0154,0.0391,0.0269,0.050
6.752452,0.0104,0.0626,0.0544,0.084
6.757886,-0.0040,0.0430,0.0724,0.084
6.762351,0.0055,0.0378,0.0713,0.081
6.767117,0.0245,0.0278,0.0466,0.060
6.772147,0.0052,0.0037,0.0128,0.014
6.779008,0.0147,-0.0013,-0.0157,0.022
6.782451,0.0098,-0.0015,-0.0249,0.027
6.787277,0.0193,-0.0017,0.0231,0.030
6.792508,0.0096,-0.0162,0.0513,0.055
6.797291,-0.0096,-0.0448,0.0694,0.083
6.806217,-0.0095,-0.0400,0.1061,0.114
6.807055,-0.0001,-0.0494,0.0995,0.111
6.813787,0.0141,-0.0444,0.0454,0.065
6.826947,-0.0051,-0.0252,0.0580,0.063
6.829792,-0.0100,-0.0488,0.0942,0.107
6.830593,-0.0290,-0.0295,0.1205,0.127
6.832169,-0.0479,-0.0247,0.1323,0.143
6.837102,-0.0239,0.0038,0.1062,0.109
6.842520,-0.0000,-0.0108,0.0900,0.091
6.847134,0.0046,-0.0063,0.0789,0.079
6.853097,-0.0002,-0.0065,0.0823,0.083
6.857628,-0.0098,-0.0020,0.0717,0.072
6.865018,-0.0002,-0.0167,0.0945,0.096
6.867110,0.0235,-0.0218,0.0745,0.081
6.871934,0.0233,-0.0174,0.0642,0.070
6.878610,0.0278,-0.0368,0.0065,0.047
6.882435,0.0465,-0.0369,-0.0509,0.078
6.887142,0.0461,-0.0274,-0.0176,0.056
6.891994,-0.0019,-0.0179,0.0483,0.052
6.897118,-0.0210,-0.0037,0.0469,0.052
6.905018,-0.0066,-0.0086,0.0312,0.033
6.907471,0.0028,-0.0374,0.0300,0.048
6.914937,0.0075,-0.0230,0.0195,0.031
6.924324,0.0026,-0.0181,-0.0193,0.027
6.925110,0.0216,-0.0181,-0.0765,0.081
6.931250,0.0261,-0.0179,-0.0712,0.078
6.932306,0.0069,-0.0129,-0.0706,0.072
6.938015,-0.0074,-0.0080,-0.0415,0.043
6.942394,-0.0216,-0.0128,-0.0270,0.037
6.947073,-0.0310,-0.0318,-0.0316,0.054
6.952452,-0.0260,-0.0222,-0.0315,0.046
6.957559,-0.0210,-0.0270,-0.0455,0.057
6.962936,-0.0018,-0.0270,-0.0592,0.065
6.967069,0.0267,-0.0127,-0.1061,0.110
6.976121,0.0217,-0.0079,-0.1384,0.140
6.977120,-0.0117,0.0112,-0.1089,0.110
6.983394,-0.0307,0.0254,-0.0514,0.065
6.987358,-0.0210,0.0251,0.0054,0.033
6.992169,-0.0541,0.0107,0.0280,0.062
6.997089,-0.0253,-0.0039,0.0550,0.061
7.002560,-0.0015,0.0291,0.0628,0.069
7.007377,-0.0016,0.0048,0.0564,0.057
7.012613,0.0126,-0.0003,0.0691,0.070
7.017131,0.0267,-0.0005,0.0676,0.073
7.022433,0.0216,0.0040,0.0522,0.057
7.028337,0.0309,-0.0248,0.0322,0.051
7.032326,0.0306,-0.0106,0.0172,0.037
7.037743,0.0255,-0.0249,0.0120,0.038
7.043067,0.0158,-0.0105,0.0165,0.025
7.047275,0.0109,-0.0104,0.0209,0.026
7.056402,-0.0035,0.0039,0.0395,0.040
7.057600,0.0013,0.0229,0.0294,0.037
7.062646,-0.0177,0.0322,0.0384,0.053
7.067183,-0.0319,0.0318,0.0425,0.062
7.072179,-0.0459,0.0314,0.0182,0.058
7.078300,-0.0360,0.0261,-0.0059,0.045
7.082510,-0.0453,0.0305,0.0651,0.085
7.087322,-0.0449,0.0300,0.1211,0.133
7.092237,-0.0446,0.0342,0.1339,0.145
7.097196,-0.0443,0.0099,0.1371,0.144
7.103458,-0.0250,-0.0049,0.1212,0.124
7.107333,-0.0011,-0.0006,0.0961,0.096
7.112252,0.0084,-0.0106,0.0950,0.096
7.117591,-0.0060,0.0224,0.0751,0.079
7.125212,0.0036,0.0265,0.0602,0.066
7.129370,0.0131,-0.0028,0.0314,0.034
7.132296,0.0225,0.0014,0.0077,0.024
7.137433,0.0080,-0.0278,0.0034,0.029
7.142721,0.0175,-0.0093,0.0041,0.020
7.147336,0.0127,-0.0100,-0.0092,0.019
7.153990,0.0174,-0.0154,-0.0221,0.032
7.157664,-0.0016,0.0028,0.0224,0.023
7.162834,-0.0253,0.0113,0.0523,0.059
7.167363,-0.0059,0.0006,0.0820,0.082
7.173253,0.0132,-0.0198,0.0591,0.064
7.177343,-0.0106,-0.0020,-0.0065,0.013
7.182541,0.0133,-0.0081,-0.0384,0.041
7.187308,0.0181,-0.0044,-0.0416,0.046
7.192597,0.0180,-0.0103,-0.0591,0.063
7.197485,0.0179,0.0079,-0.0529,0.056
7.203221,0.0225,0.0212,-0.0564,0.064
7.207330,0.0366,0.0440,-0.0836,0.101
7.215312,0.0174,0.0382,-0.1485,0.154
7.217520,0.0030,0.0183,-0.1511,0.152
7.222594,0.0031,0.0272,-0.1015,0.105
7.227491,-0.0207,0.0170,-0.1190,0.122
7.232561,-0.0252,0.0354,-0.1505,0.157
7.237680,-0.0107,0.0393,-0.1296,0.136
7.247747,-0.0106,0.0100,-0.0712,0.073
7.248901,-0.0010,0.0379,-0.0325,0.050
7.254334,-0.0153,0.0227,-0.0039,0.028
7.257367,-0.0105,0.0219,0.0289,0.038
7.263580,-0.0010,-0.0027,0.0518,0.052
7.268068,-0.0011,0.0063,0.0459,0.046
7.272454,0.0179,-0.0087,0.0589,0.062
7.277739,0.0176,-0.0044,0.0908,0.093
7.282743,0.0079,-0.0002,0.1415,0.142
7.287404,0.0124,-0.0245,0.1678,0.170
7.293379,0.0312,-0.0295,0.1511,0.157
7.297578,0.0166,-0.0059,0.1393,0.140
7.302661,0.0116,-0.0299,0.1039,0.109
7.307845,0.0209,-0.0156,0.1021,0.105
7.312566,0.0112,-0.0299,0.0910,0.096
7.320487,0.0158,-0.0298,0.0324,0.047
7.322886,0.0155,-0.0202,-0.0257,0.036
7.327940,0.0011,-0.0248,-0.0645,0.069
7.332521,0.0105,-0.0198,-0.1172,0.119
7.337594,0.0150,-0.0292,-0.1743,0.177
7.343628,0.0196,0.0092,-0.2026,0.204
7.347599,0.0240,-0.0004,-0.2400,0.241
7.353475,0.0237,0.0139,-0.2490,0.251
7.357763,-0.0052,0.0138,-0.2676,0.268
7.367901,-0.0053,0.0184,-0.2862,0.287
7.369235,-0.0197,0.0039,-0.2525,0.253
7.372623,-0.0244,0.0038,-0.2191,0.220
7.379165,-0.0102,0.0130,-0.1717,0.173
7.383771,-0.0150,0.0364,-0.1344,0.140
7.387966,0.0039,0.0074,-0.0595,0.060
7.395146,-0.0059,-0.0071,0.0287,0.030
7.399044,-0.0061,-0.0023,0.1161,0.116
7.403225,0.0080,-0.0261,0.1693,0.171
7.407649,0.0076,-0.0401,0.1889,0.193
7.413226,0.0073,-0.0254,0.2320,0.234
7.419640,0.0023,-0.0441,0.2890,0.292
7.424112,-0.0075,-0.0339,0.3263,0.328
7.428886,-0.0173,-0.0190,0.3158,0.317
7.437548,-0.0031,-0.0138,0.3291,0.329
7.438065,-0.0176,0.0152,0.3186,0.319
7.448984,-0.0082,-0.0082,0.2848,0.285
7.449438,0.0011,-0.0077,0.2324,0.233
7.453529,0.0152,-0.0120,0.1760,0.177
7.458658,0.0053,-0.0114,0.1201,0.121
7.464410,0.0099,-0.0156,0.0266,0.032
7.469499,0.0191,-0.0103,0.0053,0.022
7.473564,0.0187,-0.0241,0.0080,0.032
7.480162,0.0089,-0.0045,0.0011,0.010
7.485583,0.0229,0.0054,0.0087,0.025
7.487154,-0.0012,0.0007,0.0113,0.011
7.491884,-0.0204,-0.0039,0.0139,0.025
7.496898,-0.0300,0.0104,-0.0169,0.036
7.502966,-0.0062,-0.0039,-0.0425,0.043
7.506878,0.0364,0.0056,-0.0535,0.065
7.511787,0.0360,0.0009,-0.0406,0.054
7.517641,0.0403,-0.0036,-0.0230,0.046
7.522370,0.0398,-0.0222,-0.0341,0.057
7.527182,0.0155,-0.0074,-0.0831,0.085
7.531879,-0.0133,0.0169,-0.1221,0.124
7.536818,-0.0418,0.0219,-0.0990,0.110
7.542036,-0.0464,0.0175,-0.0617,0.079
7.546823,-0.0366,0.0226,-0.0344,0.055
7.551896,-0.0270,0.0372,-0.0073,0.047
7.556897,0.0016,0.0422,0.0146,0.045
7.562191,-0.0081,0.0519,0.0504,0.073
7.567040,-0.0367,0.0427,0.0859,0.103
7.571822,-0.0319,0.0431,0.0971,0.111
7.577350,-0.0413,0.0245,0.0655,0.081
7.582799,-0.0270,0.0487,0.0816,0.099
7.587145,-0.0365,0.0394,0.0311,0.062
7.591920,-0.0411,0.0491,-0.0048,0.064
7.596910,0.0017,0.0491,-0.0072,0.050
7.603247,0.0205,0.0445,0.0046,0.049
7.606898,0.0201,0.0398,0.0304,0.054
7.615313,0.0291,0.0258,0.0560,0.068
7.617015,0.0239,0.0023,0.1099,0.113
7.622475,0.0234,-0.0114,0.1681,0.170
7.627770,0.0325,-0.0062,0.1831,0.186
7.631923,0.0414,-0.0151,0.1836,0.189
7.636979,0.0218,-0.0049,0.1604,0.162
7.642879,0.0167,-0.0137,0.1376,0.139
7.647098,0.0115,-0.0367,0.1056,0.112
7.652171,0.0065,-0.0024,0.0646,0.065
7.656967,0.0205,-0.0016,-0.0093,0.023
7.662237,0.0202,-0.0056,-0.0965,0.099
7.667270,0.0246,0.0142,-0.1401,0.143
7.672670,0.0100,0.0052,-0.1454,0.146
7.677162,0.0192,0.0202,-0.1887,0.191
7.682425,0.0142,0.0255,-0.2032,0.205
7.687162,0.0043,0.0116,-0.2272,0.228
7.692413,0.0136,0.0169,-0.2510,0.252
7.697721,-0.0009,-0.0064,-0.2649,0.265
7.704305,-0.0010,0.0038,-0.2738,0.274
7.707291,-0.0202,0.0235,-0.2397,0.242
7.715583,-0.0296,0.0193,-0.1964,0.200
7.717275,-0.0438,0.0057,-0.1629,0.169
7.722651,-0.0436,0.0254,-0.1110,0.122
7.727811,-0.0481,0.0214,-0.0596,0.079
7.732391,-0.0479,0.0316,0.0008,0.057
7.737500,-0.0429,0.0134,0.0557,0.072
7.743094,-0.0237,0.0288,0.1101,0.116
7.747327,-0.0142,0.0250,0.1451,0.148
7.752375,-0.0190,0.0119,0.1703,0.172
7.757347,-0.0143,0.0273,0.1668,0.170
7.762505,-0.0286,0.0047,0.1494,0.152
7.767783,-0.0285,0.0061,0.0800,0.085
7.772481,-0.0521,-0.0257,0.0350,0.068
7.778722,0.0337,-0.0620,0.1140,0.134
7.782560,0.0096,-0.0267,0.1827,0.185
7.787360,0.0473,-0.0438,0.2127,0.222
7.795150,0.0943,-0.0608,0.2470,0.271
7.797522,0.1409,-0.0823,0.2097,0.266
7.802925,0.0920,-0.0181,0.2108,0.231
7.807410,0.0388,0.0025,0.2212,0.225
7.815518,0.0335,-0.0247,0.1883,0.193
7.820259,0.0234,-0.0423,0.1221,0.131
7.822720,-0.0056,-0.0313,0.0703,0.077
7.827882,-0.0249,-0.0207,0.0140,0.035
7.832499,-0.0346,-0.0388,0.0008,0.052
7.837527,-0.0300,-0.0379,-0.0316,0.058
7.843562,-0.0302,-0.0656,-0.0639,0.096
7.847516,-0.0447,-0.0598,-0.0632,0.098
7.853054,-0.0401,-0.0494,-0.1243,0.140
7.857488,-0.0356,-0.0534,-0.1706,0.182
7.862615,-0.0168,-0.0717,-0.1214,0.142
7.869934,-0.0124,-0.1041,-0.0868,0.136
7.873128,0.0109,-0.0885,-0.0763,0.117
7.878792,-0.0039,-0.1064,-0.0658,0.125
7.882584,-0.0091,-0.1147,-0.0838,0.142
7.887521,0.0047,-0.0944,-0.0967,0.135
7.893623,-0.0005,-0.1026,-0.0951,0.140
7.897566,-0.0010,-0.0728,-0.0838,0.111
7.904274,-0.0156,-0.0574,-0.0583,0.083
7.907465,-0.0349,-0.0422,-0.0279,0.061
7.916591,-0.0445,-0.0273,-0.0073,0.053
7.918111,-0.0303,-0.0030,0.0176,0.035
7.922756,-0.0115,0.0116,0.0135,0.021
7.927678,-0.0072,0.0354,-0.0096,0.037
7.932502,-0.0028,0.0353,0.0243,0.043
7.937523,0.0299,0.0494,0.0625,0.085
7.943721,0.0291,0.0252,0.1048,0.112
7.947529,0.0187,0.0249,0.1273,0.131
7.952632,0.0036,0.0200,0.1353,0.137
7.957589,0.0172,0.0244,0.1243,0.128
7.962900,0.0354,0.0098,0.1231,0.128
7.968871,0.0441,0.0144,0.1269,0.135
7.973102,0.0432,0.0143,0.1264,0.134
7.977578,0.0471,-0.0143,0.1498,0.158
7.982608,0.0462,-0.0046,0.1305,0.139
7.987562,0.0453,-0.0187,0.1350,0.144
7.993632,0.0539,-0.0374,0.1349,0.150
7.997676,0.0388,-0.0322,0.0683,0.085
8.003566,0.0332,-0.0224,0.0405,0.057
8.008488,0.0563,-0.0125,0.0368,0.068
8.012599,0.0554,-0.0217,0.0571,0.082
8.018050,0.0593,0.0024,0.0772,0.097
8.022832,0.0726,0.0025,0.0971,0.121
8.029853,0.0478,0.0074,0.1073,0.118
8.032632,0.0423,0.0122,0.1412,0.148
8.037601,0.0463,0.0217,0.1559,0.164
8.043318,0.0407,0.0265,0.1611,0.168
8.047714,0.0400,0.0500,0.1805,0.191
8.052937,0.0155,0.0211,0.2281,0.230
8.057692,0.0007,0.0397,0.2040,0.208
8.062885,0.0050,0.0201,0.1754,0.177
8.068968,-0.0050,0.0100,0.1663,0.167
8.072756,0.0089,0.0141,0.1526,0.154
8.077667,0.0180,0.0276,0.1157,0.120
8.082763,0.0175,0.0268,0.0745,0.081
8.087627,0.0456,0.0306,0.0718,0.090
8.093614,0.0259,0.0107,0.0882,0.093
8.097819,0.0016,0.0099,0.0948,0.095
8.104441,-0.0035,0.0138,0.1585,0.159
8.107736,-0.0133,0.0081,0.1599,0.161
8.112724,-0.0229,-0.0024,0.1757,0.177
8.120349,-0.0183,-0.0034,0.1628,0.164
8.126183,0.0101,0.0240,0.1549,0.157
8.129424,0.0239,-0.0155,0.1327,0.136
8.132820,0.0092,-0.0023,0.1249,0.125
8.137736,0.0278,-0.0035,0.0934,0.097
8.144213,0.0557,0.0287,0.0287,0.069
8.147753,-0.0163,-0.0152,-0.0356,0.042
8.152907,0.0167,-0.0494,-0.0235,0.057
8.157793,0.0256,0.0022,-0.0119,0.028
8.163220,-0.0226,-0.0084,0.0137,0.028
8.168729,-0.0229,-0.0142,0.0625,0.068
8.172748,-0.0280,-0.0058,0.0539,0.061
8.177887,-0.0283,0.0024,0.0312,0.042
8.183355,-0.0381,-0.0037,0.0751,0.084
8.187762,-0.0335,-0.0004,0.0948,0.101
8.193625,-0.0338,-0.0210,0.1000,0.108
8.197809,-0.0199,-0.0318,0.0861,0.094
8.203461,0.0035,-0.0379,0.0865,0.095
8.207703,0.0029,-0.0486,0.0348,0.060
8.212768,0.0213,-0.0686,-0.0261,0.076
8.220604,0.0206,-0.0455,-0.0817,0.096
8.230225,-0.0087,-0.0414,-0.1036,0.112
8.230678,-0.0187,-0.0326,-0.1492,0.154
8.233076,-0.0428,-0.0380,-0.1563,0.166
8.237758,-0.0240,-0.0384,-0.2012,0.206
8.244179,-0.0433,-0.0483,-0.2359,0.245
8.248381,-0.0339,-0.0341,-0.2367,0.242
8.253209,-0.0292,-0.0343,-0.2229,0.227
8.257750,-0.0151,-0.0297,-0.1664,0.170
8.262896,-0.0010,-0.0155,-0.1293,0.130
8.268421,0.0271,0.0128,-0.0973,0.102
8.272817,0.0313,0.0172,-0.0514,0.063
8.277959,0.0686,0.0308,-0.0345,0.083
8.283373,0.0296,0.0302,-0.0278,0.051
8.287844,0.0336,-0.0086,-0.0357,0.050
8.293597,0.0707,0.0239,-0.0579,0.094
8.297882,0.0553,0.0085,-0.1180,0.131
8.303569,0.0591,0.0026,-0.1869,0.196
8.307790,0.0533,-0.0129,-0.1933,0.201
8.312809,0.0618,0.0145,-0.1997,0.210
8.322450,0.0323,0.0035,-0.2059,0.208
8.325038,-0.0017,0.0022,-0.2215,0.222
8.331032,-0.0070,-0.0087,-0.2036,0.204
8.334478,-0.0169,-0.0195,-0.1668,0.169
8.337959,0.0160,-0.0015,-0.1066,0.108
8.344532,-0.0084,0.0260,-0.0755,0.080
8.348385,-0.0516,0.0153,-0.0541,0.076
8.354483,-0.0279,0.0427,-0.0138,0.053
8.358637,-0.0233,0.0414,0.0168,0.050
8.363403,-0.0141,0.0496,0.0091,0.052
8.368889,-0.0240,0.0577,0.0346,0.071
8.372931,-0.0005,0.0563,0.0407,0.069
8.378016,-0.0201,0.0549,0.0370,0.069
8.383714,-0.0063,0.0392,-0.0146,0.042
8.387944,0.0169,0.0330,-0.0756,0.084
8.394066,0.0207,0.0175,-0.1461,0.149
8.397874,0.0245,0.0117,-0.1498,0.152
8.403546,0.0187,0.0157,-0.1635,0.165
8.408357,0.0176,0.0482,-0.1347,0.144
8.412868,-0.0215,-0.0431,-0.1207,0.130
8.420787,-0.0223,-0.0481,-0.1210,0.132
8.430324,-0.0231,0.0087,-0.0452,0.052
8.430957,-0.0192,0.0413,-0.0224,0.051
8.433049,-0.0104,0.0166,0.0340,0.039
8.437883,-0.0112,0.0300,0.0617,0.070
8.444381,0.0119,0.0479,0.0755,0.090
8.448177,0.0348,0.0183,0.0895,0.098
8.453111,0.0291,0.0080,0.0562,0.064
8.458002,0.0758,0.0310,0.0237,0.085
8.463352,0.0841,0.0540,0.0440,0.109
8.469091,0.0876,0.0389,0.0360,0.102
8.473017,0.0817,0.0666,-0.0191,0.107
8.478698,0.0617,0.0656,-0.1067,0.140
8.483770,0.0703,0.0601,-0.1552,0.181
8.488232,0.0410,0.0548,-0.1554,0.170
8.493819,0.0214,0.0781,-0.1032,0.131
8.498141,0.0021,0.0775,-0.0608,0.099
8.503553,-0.0267,0.0626,-0.1138,0.133
8.508365,-0.0266,0.0335,-0.1141,0.122
8.513185,0.0019,0.0190,-0.0715,0.074
8.520853,-0.0173,0.0330,-0.0388,0.054
8.525449,0.0112,0.0183,0.0128,0.025
8.530252,0.0299,0.0181,0.0451,0.057
8.533767,0.0343,0.0179,0.0773,0.086
8.538230,0.0340,0.0274,0.1046,0.113
8.544032,0.0336,0.0130,0.1270,0.132
8.548299,0.0570,-0.0012,0.1542,0.164
8.553230,0.0613,-0.0058,0.1336,0.147
8.559627,0.0560,-0.0008,0.1036,0.118
8.563687,0.0697,0.0090,0.0928,0.116
8.568951,0.0785,0.0044,0.0106,0.079
8.573338,0.0824,0.0048,-0.0523,0.098
8.578777,0.0673,0.0386,-0.1150,0.139
8.583807,0.0617,0.0389,-0.1396,0.158
8.588494,0.0276,0.0345,-0.1597,0.166
8.595048,-0.0252,0.0491,-0.1796,0.188
8.598334,-0.0491,0.0397,-0.1328,0.147
8.603640,-0.0585,0.0445,-0.0910,0.117
8.608661,-0.0774,0.0397,-0.0540,0.102
8.613416,-0.0959,0.0301,-0.0313,0.105
8.620713,-0.0858,0.0110,0.0344,0.093
8.625362,-0.0615,0.0156,0.0569,0.085
8.628960,-0.0373,0.0297,0.0416,0.063
8.633482,-0.0324,0.0247,0.0121,0.042
8.638468,-0.0275,0.0436,-0.0076,0.052
8.644452,-0.0226,0.0101,-0.0178,0.030
8.648574,0.0059,0.0152,-0.0186,0.025
8.653415,0.0437,0.0631,0.0562,0.095
8.658605,-0.0330,0.0016,0.0203,0.039
8.663728,0.0001,-0.0217,0.0461,0.051
8.668809,0.0472,0.0169,0.0193,0.054
8.673571,0.0416,0.0031,0.0213,0.047
8.678468,0.0362,-0.0153,0.0282,0.048
8.684404,0.0355,-0.0289,0.0209,0.050
8.688638,0.0586,-0.0186,0.0139,0.063
8.693843,0.0246,-0.0180,-0.0307,0.043
8.698565,0.0004,-0.0078,-0.0270,0.028
8.703553,0.0003,-0.0122,0.0054,0.013
8.708657,0.0001,0.0120,0.0376,0.039
8.713502,0.0047,0.0026,0.0695,0.070
8.720322,0.0140,0.0075,0.1058,0.107
8.724917,-0.0054,0.0029,0.1370,0.137
8.729667,-0.0103,-0.0067,0.1298,0.130
8.733566,-0.0247,-0.0162,0.1036,0.108
8.738486,-0.0010,-0.0256,0.0680,0.073
8.744483,-0.0155,-0.0206,0.0516,0.058
8.748599,-0.0346,-0.0347,0.0211,0.053
8.753492,-0.0346,-0.0154,0.0195,0.043
8.758699,-0.0298,-0.0248,-0.0200,0.044
8.763879,-0.0107,-0.0436,-0.0163,0.048
8.769035,0.0034,-0.0385,-0.0410,0.056
8.773600,-0.0015,-0.0095,-0.0843,0.085
8.778673,0.0364,0.0146,-0.0795,0.089
8.783737,0.0265,0.0196,-0.0558,0.065
8.789584,0.0215,0.0198,-0.0510,0.059
8.794248,0.0070,0.0200,-0.0368,0.042
8.799758,0.0068,0.0154,0.0103,0.020
8.804525,-0.0029,0.0108,0.0235,0.026
8.809622,-0.0078,0.0251,0.0316,0.041
8.814930,-0.0080,0.0203,0.0394,0.045
8.821933,-0.0225,0.0250,0.0328,0.047
8.824639,-0.0273,0.0152,-0.0070,0.032
8.829509,-0.0368,0.0056,-0.0321,0.049
8.834838,-0.0272,-0.0088,-0.0331,0.044
8.841033,-0.0129,0.0007,-0.0337,0.036
8.845226,0.0108,0.0149,-0.0342,0.039
8.850283,0.0154,0.0100,-0.0109,0.021
8.854147,0.0246,-0.0186,0.0075,0.032
8.860319,0.0195,-0.0279,0.0351,0.049
8.865184,0.0145,-0.0323,0.0435,0.056
8.869279,0.0142,-0.0224,0.0565,0.062
8.874972,0.0140,-0.0268,0.0504,0.059
8.879692,0.0280,-0.0406,0.0444,0.066
8.887476,0.0323,-0.0257,-0.0043,0.042
8.889718,0.0129,-0.0346,-0.0145,0.040
8.894521,-0.0205,-0.0243,-0.0294,0.043
8.900596,-0.0442,-0.0331,-0.0486,0.074
8.905595,-0.0249,-0.0135,-0.0629,0.069
